Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
373,01-04-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.38,21.55,210.33,NA
373,01-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.22,22.9,81.67,NA
373,14-01-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,15.58,21.68,74.5,NA
373,18-01-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.98,22.45,123.67,NA
373,21-01-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.83,22.75,93.33,NA
373,25-01-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.75,22.78,220.33,NA
373,28-01-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.72,21.03,404.67,NA
373,02-04-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.28,21.88,111.33,NA
373,02-08-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.75,23.45,234.67,NA
373,02-11-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.5,20.95,162,NA
373,15-02-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.32,24.07,190.67,NA
373,18-02-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.13,25.13,198,NA
373,22-02-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.27,25.75,150.33,NA
373,25-02-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.95,23.85,169,NA
373,03-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.1,22.92,287,NA
373,03-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,14.6,22.62,254.33,NA
373,03-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.22,22.7,316,NA
373,14-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.4,22.97,140.33,NA
373,17-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,14.32,23.85,238.33,NA
373,21-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.8,23.92,243.33,NA
373,24-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,15.62,24.93,299.33,NA
373,28-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,15.98,25.28,201.33,NA
373,31-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,14.05,25.78,216.33,NA
373,04-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.85,23.9,174.33,NA
373,13-04-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.9,23.73,108,NA
373,17-04-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11,23.83,209,NA
373,20-04-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.58,24.2,205.67,NA
373,24-04-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.3,23.1,197.33,NA
373,27-04-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.38,23.4,162,NA
373,05-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,4.52,18.2,154.33,NA
373,05-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,7.95,19.58,136,NA
373,05-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,8.38,20.72,177.67,NA
373,14-05-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,7.2,20.9,139.67,NA
373,17-05-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,8.15,21.03,214,NA
373,21-05-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,7.03,21.17,175.33,NA
373,24-05-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,8.38,23.63,60.67,NA
373,28-05-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.98,22.12,119.33,NA
373,31-05-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,9.08,19.97,124.33,NA
373,06-02-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,14.57,25.25,111.33,NA
373,06-06-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,14.6,22.36,39,NA
373,06-09-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,15.17,24.77,127,NA
373,13-06-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,15.5,25.18,84,NA
373,16-06-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,14.98,19.42,214.33,NA
373,20-06-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.95,27.3,235.67,NA
373,23-06-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,40.62,24.35,194.33,NA
373,27-06-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,14.07,27.18,59,NA
373,30-06-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.83,25.67,152,NA
373,07-04-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.73,22.48,177,NA
373,07-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.87,21.58,124,NA
373,07-11-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.12,23.92,83,NA
373,14-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.15,22.33,25.5,NA
373,18-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.68,21.9,254,NA
373,21-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.77,22.13,135.67,NA
373,25-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.05,23,272.33,NA
373,28-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.05,22.77,46,NA
373,08-01-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.83,23.77,39,NA
373,08-04-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.95,23.48,142.33,NA
373,08-08-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.07,26.68,86.67,NA
373,08-11-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.23,22.85,59.5,NA
373,29-08-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.05,23.73,32.67,NA
373,09-01-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.98,23.35,17.67,NA
373,09-05-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,9.95,24.15,67.33,NA
373,09-08-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.4,24.03,30.67,NA
373,09-12-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.12,24.67,42.67,NA
373,15-09-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.47,24.68,49.67,NA
373,19-09-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.36,22.96,38.33,NA
373,22-09-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.38,22.55,47,NA
373,26-09-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.76,23.7,31.33,NA
373,29-09-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.03,22.08,86.33,NA
373,10-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.42,23.1,49,NA
373,10-06-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.15,22.92,184.33,NA
373,10-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.87,21.57,96.33,NA
373,13-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.07,21.92,118.33,NA
373,17-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.47,21.9,128,NA
373,20-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.72,24.07,169.33,NA
373,24-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.72,23.1,144.33,NA
373,27-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.95,22.33,151,NA
373,31-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.43,22.58,330,NA
373,11-03-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.27,24.52,408.33,NA
373,11-07-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.63,24.95,241.33,NA
373,11-10-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.42,30.62,378.33,NA
373,14-11-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.46,30.34,193,NA
373,17-11-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.93,32.63,174.33,NA
373,21-11-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.98,27.45,215.33,NA
373,24-11-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.85,24.83,170.33,NA
373,28-11-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.93,25.83,127,NA
373,12-01-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.7,24.38,223.67,NA
373,12-05-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,8.92,23.12,174.67,NA
373,12-08-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.82,24.67,126.33,NA
373,12-12-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,10.98,24.52,136.67,NA
373,15-12-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.03,25.93,162,NA
373,19-12-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.63,24.02,160.33,NA
373,22-12-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,12.72,23.68,60,NA
373,26-12-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,13.03,22.02,283,NA
373,29-12-2012,Rajasthan,Alwar,"Gaurav Solvex Ltd. MIA, Alwar",Rajasthan State Pollution Control Board,Industrial Area,11.88,22.87,92,NA
372,01-02-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,14,261,NA
372,01-05-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,15,216,NA
372,01-09-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,15,137,NA
372,01-12-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,15,189,NA
372,16-01-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,17,229,NA
372,19-01-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,18,118,NA
372,23-01-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,20,105,NA
372,30-01-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,18,238,NA
372,02-02-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,18,192,NA
372,02-06-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,20,129,NA
372,02-09-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,18,91,NA
372,13-02-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,19,141,NA
372,16-02-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,20,84,NA
372,20-02-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,17,149,NA
372,23-02-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,20,130,NA
372,27-02-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,19,107,NA
372,03-01-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,18,185,NA
372,03-05-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,16,250,NA
372,03-08-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,19,192,NA
372,03-12-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,18,221,NA
372,15-03-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,21,138,NA
372,19-03-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,21,165,NA
372,22-03-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,21,211,NA
372,26-03-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,19,252,NA
372,29-03-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,18,254,NA
372,04-04-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,23,213,NA
372,04-07-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,23,228,NA
372,04-11-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,25,156,NA
372,14-04-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,24,142,NA
372,18-04-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,24,169,NA
372,21-04-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,23,232,NA
372,25-04-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,23,179,NA
372,28-04-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,24,272,NA
372,05-01-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,24,207,NA
372,05-04-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,26,207,NA
372,05-08-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,22,111,NA
372,05-11-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,24,55,NA
372,15-05-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",16,25,245,NA
372,18-05-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",14,24,68,NA
372,22-05-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",14,21,138,NA
372,25-05-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,24,201,NA
372,29-05-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",15,22,57,NA
372,06-04-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,24,46,NA
372,06-07-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,21,67,NA
372,06-11-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,25,95,NA
372,14-06-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,25,64,NA
372,18-06-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,21,109,NA
372,21-06-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,25,194,NA
372,25-06-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,22,108,NA
372,28-06-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,20,72,NA
372,07-02-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,19,215,NA
372,07-05-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,23,275,NA
372,07-09-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,19,107,NA
372,23-07-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,19,73,NA
372,26-07-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,23,73,NA
372,30-07-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,23,78,NA
372,08-02-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,20,52,NA
372,08-06-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,23,57,NA
372,08-09-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,22,75,NA
372,13-08-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,21,21,NA
372,16-08-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,22,27,NA
372,20-08-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,21,36,NA
372,23-08-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,23,32,NA
372,27-08-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,22,19,NA
372,30-08-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,21,39,NA
372,09-03-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,20,51,NA
372,09-06-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,19,31,NA
372,09-10-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,21,53,NA
372,13-09-2012,Rajasthan,Alwar,"Regional Office, Rajasthan State Pollution Control Board, Alwar",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,22,55,NA
